,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2928,1930-QPBVZ,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.0999984741211,0.0,No
2929,2606-PKWJB,1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,0.0,No
2930,5322-ZSMZY,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,0.0,No
2931,8059-UDZFY,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.3499984741211,0.0,No
2932,7740-BTPUX,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.5999984741211,0.0,No
2933,5220-AGAAX,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,0.0,No
2934,0208-BPQEJ,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.399999618530273,0.0,No
2935,9435-JMLSX,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.0999984741211,0.0,No
2936,3352-ALMCK,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.6500015258789,0.0,No
2937,5312-IRCFR,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.8499984741211,0.0,No
2938,5294-IMHHT,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,0.0,No
2939,8802-UNOJF,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.80000305175781,0.0,Yes
2940,6313-GIDIT,1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,2,54.45000076293945,0.0,Yes
2941,6176-YJWAS,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.94999694824219,0.0,No
2942,5310-NOOVA,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.950000762939453,0.0,No
2943,4526-EXKKN,1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.600000381469727,0.0,No
2944,5311-IHLEI,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95000076293945,0.0,No
2945,3987-KQDDU,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.5999984741211,0.0,No
2946,3404-JNXAX,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,0.0,No
2947,5131-PONJI,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4000015258789,0.0,No
2948,2845-AFFTX,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.80000305175781,0.0,Yes
2949,3489-VSFRD,0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,0.0,No
2950,3345-JHUEO,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.200000762939453,0.0,No
2951,5815-HGGHV,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.1500015258789,0.0,No
2952,5260-UMPWX,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,0.0,No
2953,2249-YPRNG,0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,0,105.8499984741211,0.0,Yes
2954,7410-YTJIK,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,75.44999694824219,0.0,Yes
2955,4626-GYCZP,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,93.8499984741211,0.0,Yes
2956,5649-RXQTV,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,0.0,No
2957,2674-MIAHT,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.30000305175781,0.0,No
2958,2576-HXMPA,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.549999237060547,0.0,No
2959,7587-AOVVU,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,0.0,No
2960,5590-BYNII,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,0.0,Yes
2961,6898-MDLZW,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,0.0,No
2962,3237-AJGEH,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,0.0,Yes
2963,4707-YNOQA,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.600000381469727,0.0,No
2964,9357-UJRUN,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.349998474121094,0.0,No
2965,1591-NFNLQ,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,0.0,Yes
2966,8648-PFRMP,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.349998474121094,0.0,No
2967,7663-CUXZB,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,0.0,No
2968,0258-NOKBL,1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4000015258789,0.0,No
2969,1163-VIPRI,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.30000305175781,0.0,No
2970,2815-CPTUL,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,0.0,Yes
2971,9348-ROUAI,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.30000305175781,0.0,No
2972,9443-JUBUO,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,0.0,No
2973,0596-BQCEQ,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.1500015258789,0.0,Yes
2974,1481-ZUWZA,1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,0.0,Yes
2975,3043-TYBNO,1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.650001525878906,0.0,No
2976,4830-FAXFM,1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.100000381469727,0.0,No
2977,5906-BFOZT,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,0.0,No
2978,2960-NKRSO,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.94999694824219,0.0,No
2979,8996-ZROXE,1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,0.0,No
2980,5598-IKHQQ,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.450000762939453,0.0,No
2981,0397-ZXWQF,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,0.0,No
2982,5266-PFRQK,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.850000381469727,0.0,No
2983,4674-HGNUA,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9000015258789,0.0,No
2984,6765-MBQNU,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,0.0,No
2985,9786-IJYDL,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.19999694824219,0.0,No
2986,1303-SRDOK,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05000305175781,0.0,No
2987,3769-MHZNV,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.100000381469727,0.0,No
2989,3308-MHOOC,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.200000762939453,0.0,No
2990,2309-OSFEU,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.900001525878906,0.0,Yes
2991,2207-QPJED,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90.0,0.0,No
2992,4177-JPDFU,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34.0,0.0,No
2993,2239-CFOUJ,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.399999618530273,0.0,No
2994,8046-DNVTL,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.599998474121094,0.0,No
2995,2209-XADXF,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,0.0,No
2996,6620-JDYNW,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.599998474121094,0.0,No
2997,1891-FZYSA,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.94999694824219,0.0,Yes
2998,4770-UEZOX,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,0.0,No
2999,1A1:U3001038-RQOST,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.600000381469727,0.0,No
0,5600-PDUJF,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,1,49.5,312.7,No
1,8292-TYSPY,1,0,0,0,19,1,0,0,0,0,2,2,0,0,0,1,1,55.0,1046.5,Yes
2,0567-XRHCU,0,0,1,1,69,0,1,0,2,0,2,0,0,2,2,1,1,43.95,2960.1,No
3,1867-BDVFH,1,0,1,1,11,1,2,1,0,0,0,0,0,0,0,1,2,74.35,834.2,Yes
4,2067-QYTCF,0,0,1,0,64,1,2,1,0,2,2,2,2,2,0,1,2,111.15,6953.4,No
5,2359-QWQUL,0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85,Yes
6,9103-TCIHJ,0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,1,3,55.7,899.8,Yes
7,7407-SUJIZ,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,20.6,541.5,No
8,9150-KPBJQ,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,1,19.65,116.85,No
9,0052-DCKON,1,0,1,0,66,1,2,1,2,2,2,2,2,2,1,0,0,115.8,7942.15,No
10,3654-ARMGP,0,0,0,0,61,1,2,0,0,2,2,2,2,2,2,0,1,88.65,5321.25,No
11,9699-UBQFS,0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,4156.8,No
12,9367-TCUYN,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.1,223.6,No
13,1261-FWTTE,1,1,0,0,23,0,1,0,0,0,0,0,0,2,0,1,0,34.65,768.45,No
14,3528-HFRIQ,1,1,1,0,71,0,1,0,0,2,2,0,2,2,0,1,0,52.3,3765.05,No
15,0708-SJDIS,0,0,0,0,34,1,2,0,0,0,0,2,2,0,0,0,3,65.0,2157.5,No
16,4140-WJAWW,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,108.05,Yes
17,2073-QBVBI,0,0,1,0,41,0,1,0,0,2,0,2,0,0,1,0,3,35.45,1391.65,No
18,6928-ONTRW,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1379.8,No
19,3320-VEOYC,1,1,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,95.6,1273.3,No
20,5231-FIQPA,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,19.85,810.45,No
21,6617-WLBQC,0,0,1,1,23,1,2,1,2,0,0,0,0,0,1,0,1,81.85,1810.85,No
22,2599-CIPQE,1,0,1,1,71,1,0,1,2,2,2,2,2,2,2,0,1,109.3,7782.85,No
23,6653-CBBOM,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,Yes
24,8774-GSBUN,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1797.1,No
25,7326-RIGQZ,1,0,1,1,6,1,0,1,0,0,0,0,0,0,0,1,2,69.8,377.85,No
26,1401-FTHFQ,1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,1,1,20.0,445.3,No
27,3247-ZVOUO,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,0,2,85.55,851.75,Yes
28,0254-FNMCI,0,0,0,0,72,1,0,1,2,2,2,2,2,2,2,1,2,109.9,7624.2,No
29,1848-LBZHY,0,0,1,0,7,1,0,0,2,0,0,0,0,0,0,1,0,50.3,355.1,No
30,6101-IMRMM,1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,575.45,Yes
31,8118-TJAFG,1,0,1,1,9,1,0,1,0,2,0,2,2,2,0,1,2,101.5,906.85,No
32,5429-LWCMV,0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,1057.55,No
33,7298-IZWLY,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,19.4,No
34,9758-MFWGD,0,1,1,1,48,0,1,0,0,2,0,0,0,0,1,0,0,29.9,1388.75,No
35,3955-JBZZM,1,0,0,0,20,1,0,1,0,0,0,0,2,0,0,0,2,78.8,1641.3,No
36,1268-ASBGA,0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,Yes
37,8943-URTMR,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7,Yes
38,4815-TUMEQ,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.3,185.2,No
39,4713-LZDRV,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,79.6,195.05,Yes
40,9909-IDLEK,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1826.7,No
41,4092-OFQZS,1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,417.5,No
42,1561-BWHIN,1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.8,344.5,No
43,4325-NFSKC,1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,Yes
44,9927-DSWDF,1,0,1,0,22,1,0,1,2,2,0,2,2,2,0,1,2,104.6,2180.55,No
45,9500-LTVBP,0,0,0,0,35,1,2,1,0,0,0,2,0,0,0,0,1,80.05,2835.9,No
46,7252-NTGSS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.15,45.15,No
47,8149-AIQCG,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,1,1,73.15,2730.85,No
48,1360-JYXKQ,0,1,1,0,54,1,0,1,0,0,2,2,2,2,1,1,2,99.1,5437.1,No
49,2955-PSXOE,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,Yes
50,7762-URZQH,1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,Yes
51,0899-WZRSD,1,0,0,0,56,1,2,1,2,0,0,2,2,2,0,1,3,105.35,5794.45,No
52,3255-GRXMG,1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,747.2,No
53,4828-FAZPK,0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,1267.95,No
54,6094-ZIVKX,0,0,0,0,68,1,0,0,2,0,2,0,0,0,1,1,1,54.45,3674.95,No
55,6925-BAYGL,0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1275.6,No
56,3262-EIDHV,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,0,1,84.7,5893.9,No
57,7354-OIJLX,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,75.85,724.65,No
58,1376-HHBDV,0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,1536.75,No
59,6907-NZZIJ,0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,Yes
60,6133-OZILE,0,0,0,0,18,0,1,0,0,0,2,2,0,0,0,1,2,35.2,607.3,No
61,4135-FRWKJ,0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55,No
62,2911-UREFD,0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,Yes
63,3744-ZRRDZ,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,Yes
64,5673-TIYIB,1,0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,1,40.4,77.15,Yes
65,6551-ZCOTS,1,1,0,0,33,1,2,2,1,1,1,1,1,1,1,1,0,24.9,847.8,No
66,7191-ADRGF,1,0,1,0,44,0,1,0,0,2,2,0,2,2,2,0,0,54.3,2390.45,No
67,5018-LXQQG,0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3,1923.5,No
68,6892-BOGQE,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9,1493.2,No
69,1602-IJQQE,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,Yes
70,4628-WQCQQ,1,0,0,1,35,1,0,1,0,0,2,0,2,0,1,1,2,85.15,3030.6,Yes
71,1746-TGTWV,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35,75.35,No
72,5995-SNNEW,1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,2184.85,No
73,8050-WYBND,0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4,No
74,2821-WARNZ,0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3,No
75,4879-GZLFH,0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3875.4,No
76,1644-IRKSF,0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5,Yes
77,8314-HTWVE,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15,No
78,9402-ROUMJ,0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25,6689.0,No
79,2507-QZPQS,1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,1451.1,No
80,7159-NOKYQ,1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2,No
81,5707-ZMDJP,1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7,3729.6,No
82,8779-YIQQA,1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,350.1,No
83,7136-IHZJA,0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2,No
84,8966-OIQHG,0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.75,452.35,No
85,7074-STDCN,1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,1494.5,No
86,3705-PSNGL,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45,Yes
87,8739-QOTTN,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,No
88,1399-OUPJN,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1272.05,No
89,0277-BKSQP,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,No
90,6502-HCJTI,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,Yes
91,2606-RMDHZ,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7,Yes
92,5774-XZTQC,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,150.75,No
93,2676-SSLTO,1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15,3199.0,No
94,6266-QHOJZ,0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85,5844.65,No
95,7269-JISCY,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,2462.6,No
96,0363-SVHYR,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,6263.8,No
97,8547-NSBBO,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,3403.4,No
98,8258-GSTJK,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75,Yes
99,6861-OKBCE,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,20.1,221.35,Yes
100,9940-RHLFB,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.3,75.3,Yes
101,6591-QGOYB,1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65,1672.1,No
102,9070-BCKQP,0,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.15,7881.2,No
103,6421-SZVEM,0,0,1,1,28,1,0,1,2,0,0,0,0,2,1,1,0,82.85,2320.8,No
104,1328-EUZHC,0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,370.5,No
105,2995-UPRYS,0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,4062.2,Yes
106,8878-RYUKI,0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,3043.7,No
107,9633-DENPU,0,0,1,0,47,1,0,0,0,2,0,0,2,0,0,1,0,58.6,2723.4,No
108,7811-JIVPF,0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,1081.25,No
109,7113-HIPFI,1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05,No
110,8541-QVFKM,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,632.2,No
111,6686-YPGHK,1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,Yes
112,1383-EZRWL,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85,Yes
113,9258-CNWAC,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,8166.8,No
114,5371-VYLSX,0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,4113.7,No
115,6374-AFWOX,1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,3047.15,No
116,4759-TRPLW,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.4,70.4,Yes
117,5317-FLPJF,0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35,4193.4,No
118,7621-VPNET,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,No
119,6034-YMTOB,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65,399.45,No
120,8563-IIOXK,1,0,1,1,7,1,0,0,2,0,0,0,0,0,1,1,2,49.75,331.3,Yes
121,4903-CNOZC,1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6,No
122,4353-HYOJD,0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85,1336.15,No
123,8020-BWHYL,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45,Yes
124,7267-FRMJW,0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,486.05,No
125,2982-VPSGI,0,0,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1078.9,Yes
126,4188-FRABG,1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,5925.75,No
127,8199-ZLLSA,1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,7804.15,Yes
128,4128-ETESU,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2,No
129,0620-DLSLK,0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9,1028.9,No
130,4625-EWPTF,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,Yes
131,5980-NOPLP,0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1,Yes
132,3850-OKINF,1,0,1,1,71,1,2,0,2,0,0,0,2,0,1,1,2,66.2,4692.55,No
133,6892-XPFPU,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9,Yes
134,8010-EZLOU,1,1,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,80.2,1217.25,Yes
135,1156-ZFYDO,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,No
136,3295-YVUSR,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,No
137,8016-NCFVO,1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,6382.55,No
138,4119-ZYPZY,1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,7623.2,No
139,5549-ZGHFB,1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,1261.45,No
140,7577-SWIFR,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,89.25,No
141,0303-WMMRN,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,86.05,No
142,6408-OTUBZ,0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55,6779.05,No
143,5204-HMGYF,0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,4345.0,No
144,1078-TDCRN,0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75,82.85,No
145,3727-OVPRY,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55,No
146,3797-FKOGQ,1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,893.2,No
147,7622-NXQZR,1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,810.85,No
148,6196-HBOBZ,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,No
149,3970-XGJDU,0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,1123.65,No
150,7017-VFULY,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1,43.15,No
151,5562-YJQGT,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1,No
152,8807-OPMBM,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,1388.0,No
153,5439-WIKXB,1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,3851.45,No
154,9874-QLCLH,0,0,1,1,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,Yes
155,8294-UIMBA,0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1,No
156,8109-YUOHE,1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,946.95,No
157,5840-NVDCG,0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85,No
158,8092-NLTGF,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1777.6,No
159,5928-QLDHB,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85,No
160,9840-EFJQB,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,74.35,No
161,0696-UKTOX,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45,No
162,4801-KFYKL,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2,No
163,3472-OAOOR,1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2,No
164,6135-OZQVA,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35,No
165,8062-YBDOE,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,Yes
166,2252-JHJGE,1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0,6363.45,No
167,4188-PCPIG,0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35,4124.65,No
168,6000-APYLU,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,Yes
169,7105-BENQF,1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,950.75,No
170,7721-DVEKZ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,No
171,3566-VVORZ,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95,No
